prob,player1,player2,pid
0.00119439,1.59473,0.405273,13985
prob,player1,player2,pid
0.00119439,1.43848,0.561523,13971
prob,player1,player2,pid
0.00179159,0.512695,1.4873,13839
prob,player1,player2,pid
0.000530842,0.743164,1.25684,14142
prob,player1,player2,pid
0.00119439,0.446289,1.55371,14009
prob,player1,player2,pid
0.000796262,1.30566,0.694336,13841
prob,player1,player2,pid
0.000796262,1.42285,0.577148,14143
prob,player1,player2,pid
0.00179159,0.165039,1.83496,13693
prob,player1,player2,pid
0.000796262,0.836914,1.16309,13990
prob,player1,player2,pid
0.00179159,0.391602,1.6084,14017
prob,player1,player2,pid
0.000530842,1.61816,0.381836,14210
prob,player1,player2,pid
0.000796262,1.59863,0.401367,14002
prob,player1,player2,pid
0.00179159,1.0127,0.987305,13842
prob,player1,player2,pid
0.000530842,1.23926,0.760742,14019
prob,player1,player2,pid
0.000796262,1.33691,0.663086,13993
prob,player1,player2,pid
0.000796262,0.458008,1.54199,13924
prob,player1,player2,pid
0.00179159,0.641602,1.3584,14020
prob,player1,player2,pid
0.000530842,0.916992,1.08301,14099
prob,player1,player2,pid
0.00179159,0.15918,1.84082,13682
prob,player1,player2,pid
0.00119439,0.65918,1.34082,14225
prob,player1,player2,pid
0.00119439,1.6416,0.358398,14227
prob,player1,player2,pid
0.000796262,0.848633,1.15137,13995
prob,player1,player2,pid
0.000353894,1.91699,0.0830078,14226
prob,player1,player2,pid
0.000530842,0.489258,1.51074,14011
prob,player1,player2,pid
0.000796262,0.723633,1.27637,14144
prob,player1,player2,pid
0.00119439,0.40918,1.59082,14223
prob,player1,player2,pid
0.00119439,0.786133,1.21387,14001
prob,player1,player2,pid
0.00179159,1.1416,0.858398,14023
prob,player1,player2,pid
0.00119439,0.575195,1.4248,14234
prob,player1,player2,pid
0.00179159,0.0751953,1.9248,13833
prob,player1,player2,pid
0.00119439,0.200195,1.7998,14224
prob,player1,player2,pid
0.000796262,1.40918,0.59082,14236
prob,player1,player2,pid
0.000796262,1.11816,0.881836,14145
prob,player1,player2,pid
0.000530842,1.84863,0.151367,14232
prob,player1,player2,pid
0.000530842,1.72363,0.276367,14237
prob,player1,player2,pid
0.00179159,0.766602,1.2334,14028
prob,player1,player2,pid
0.000796262,1.22363,0.776367,14146
prob,player1,player2,pid
0.00119439,0.469727,1.53027,14006
prob,player1,player2,pid
0.00119439,1.52051,0.479492,14246
prob,player1,player2,pid
0.00179159,0.520508,1.47949,13681
prob,player1,player2,pid
0.000796262,1.2002,0.799805,14243
prob,player1,player2,pid
0.000353894,0.989258,1.01074,14233
prob,player1,player2,pid
0.000796262,0.969727,1.03027,14244
prob,player1,player2,pid
0.00023593,1.98926,0.0107422,14248
prob,player1,player2,pid
0.000530842,1.24316,0.756836,14147
prob,player1,player2,pid
0.000530842,1.96973,0.0302734,14249
prob,player1,player2,pid
0.000796262,1.46973,0.530273,14247
prob,player1,player2,pid
0.00119439,0.719727,1.28027,14007
prob,player1,player2,pid
0.00119439,1.56543,0.43457,13983
prob,player1,player2,pid
0.00119439,1.7666,0.233398,14245
prob,player1,player2,pid
0.000796262,1.71973,0.280273,14250
prob,player1,player2,pid
0.00119439,1.21973,0.780273,14013
prob,player1,player2,pid
0.000530842,1.72754,0.272461,14148
prob,player1,player2,pid
0.000796262,1.39941,0.600586,14105
prob,player1,player2,pid
0.00119439,1.53418,0.46582,13988
prob,player1,player2,pid
0.000796262,0.55957,1.44043,14167
prob,player1,player2,pid
0.000353894,1.97168,0.0283203,14168
prob,player1,player2,pid
0.00119439,1.08691,0.913086,13973
prob,player1,player2,pid
0.000530842,0.739258,1.26074,14016
prob,player1,player2,pid
0.000530842,0.977539,1.02246,14156
prob,player1,player2,pid
0.000530842,1.91113,0.0888672,14170
prob,player1,player2,pid
0.000530842,1.55957,0.44043,14251
prob,player1,player2,pid
0.000796262,0.18457,1.81543,14161
prob,player1,player2,pid
0.000530842,1.36816,0.631836,14157
prob,player1,player2,pid
0.00119439,1.19629,0.803711,14018
prob,player1,player2,pid
0.000530842,0.43457,1.56543,14252
prob,player1,player2,pid
0.000353894,1.86816,0.131836,14160
prob,player1,player2,pid
0.00119439,1.32129,0.678711,14024
prob,player1,player2,pid
0.00119439,0.81543,1.18457,14010
prob,player1,player2,pid
0.000353894,1.97754,0.0224609,14254
prob,player1,player2,pid
0.000796262,1.22168,0.77832,14021
prob,player1,player2,pid
0.00119439,0.15332,1.84668,14154
prob,player1,player2,pid
0.000796262,0.801758,1.19824,14025
prob,player1,player2,pid
0.000353894,0.87207,1.12793,14264
prob,player1,player2,pid
0.000530842,0.37207,1.62793,14171
prob,player1,player2,pid
0.00119439,0.0908203,1.90918,14151
prob,player1,player2,pid
0.00119439,0.696289,1.30371,14012
prob,player1,player2,pid
0.000796262,1.15332,0.84668,14267
prob,player1,player2,pid
0.000796262,0.40332,1.59668,14263
prob,player1,player2,pid
0.00119439,0.704102,1.2959,14052
prob,player1,player2,pid
0.000530842,1.40332,0.59668,14274
prob,player1,player2,pid
0.000530842,1.86035,0.139648,14128
prob,player1,player2,pid
0.000796262,1.05957,0.94043,14172
prob,player1,player2,pid
0.000796262,0.65332,1.34668,14266
prob,player1,player2,pid
0.00119439,1.65723,0.342773,14126
prob,player1,player2,pid
0.000796262,1.61035,0.389648,14127
prob,player1,player2,pid
0.000530842,1.65332,0.34668,14276
prob,player1,player2,pid
0.00268739,0.563477,1.43652,13692
prob,player1,player2,pid
0.00119439,0.821289,1.17871,14022
prob,player1,player2,pid
0.000796262,1.82129,0.178711,14277
prob,player1,player2,pid
0.00179159,1.56348,0.436523,14278
prob,player1,player2,pid
0.000530842,0.62207,1.37793,14173
prob,player1,player2,pid
0.00119439,1.31543,0.68457,14014
prob,player1,player2,pid
0.000530842,0.90332,1.09668,14268
prob,player1,player2,pid
0.000353894,1.62207,0.37793,14282
prob,player1,player2,pid
0.000353894,1.90332,0.0966797,14283
prob,player1,player2,pid
0.000796262,0.120117,1.87988,14053
prob,player1,player2,pid
0.000796262,1.30176,0.698242,14026
prob,player1,player2,pid
0.000796262,1.63574,0.364258,14054
prob,player1,player2,pid
0.000796262,1.88379,0.116211,14027
prob,player1,player2,pid
0.000796262,0.606445,1.39355,14194
prob,player1,player2,pid
0.000530842,0.370117,1.62988,14281
prob,player1,player2,pid
0.000530842,0.620117,1.37988,14284
prob,player1,player2,pid
0.000796262,0.954102,1.0459,14055
prob,player1,player2,pid
0.000530842,1.12012,0.879883,14285
prob,player1,player2,pid
0.00179159,0.344727,1.65527,13874
prob,player1,player2,pid
0.000530842,1.60645,0.393555,14288
prob,player1,player2,pid
0.000530842,1.89551,0.104492,14041
prob,player1,player2,pid
0.000530842,0.245117,1.75488,14279
prob,player1,player2,pid
0.000353894,0.870117,1.12988,14286
prob,player1,player2,pid
0.00023593,1.99316,0.00683594,14195
prob,player1,player2,pid
0.00119439,1.10254,0.897461,14042
prob,player1,player2,pid
0.00023593,1.87012,0.129883,14296
prob,player1,player2,pid
0.000796262,0.426758,1.57324,14029
prob,player1,player2,pid
0.000530842,1.92285,0.0771484,14196
prob,player1,player2,pid
0.00179159,1.2666,0.733398,14032
prob,player1,player2,pid
0.000530842,1.42676,0.573242,14298
prob,player1,player2,pid
0.000530842,1.36426,0.635742,14034
prob,player1,player2,pid
0.000353894,0.495117,1.50488,14287
prob,player1,player2,pid
0.000530842,0.926758,1.07324,14294
prob,player1,player2,pid
0.00119439,0.151367,1.84863,14057
prob,player1,player2,pid
0.00023593,1.49512,0.504883,14302
prob,player1,player2,pid
0.000353894,1.24512,0.754883,14295
prob,player1,player2,pid
0.000530842,0.864258,1.13574,14031
prob,player1,player2,pid
0.000796262,0.651367,1.34863,14299
prob,player1,player2,pid
0.000353894,1.86426,0.135742,14304
prob,player1,player2,pid
0.000530842,0.807617,1.19238,14080
prob,player1,player2,pid
0.00179159,1.5166,0.483398,14073
prob,player1,player2,pid
0.000530842,1.65137,0.348633,14306
prob,player1,player2,pid
0.000530842,1.84668,0.15332,14039
prob,player1,player2,pid
0.000796262,1.16699,0.833008,14100
prob,player1,player2,pid
0.000353894,1.92676,0.0732422,14301
prob,player1,player2,pid
0.00023593,0.995117,1.00488,14300
prob,player1,player2,pid
0.000530842,1.21582,0.78418,14312
prob,player1,player2,pid
0.000796262,0.21582,1.78418,14255
prob,player1,player2,pid
0.000796262,0.831055,1.16895,14056
prob,player1,player2,pid
0.000530842,1.83105,0.168945,14313
prob,player1,player2,pid
0.00119439,0.829102,1.1709,14081
prob,player1,player2,pid
0.00119439,1.2041,0.795898,14058
prob,player1,player2,pid
0.00119439,1.5791,0.420898,14102
prob,player1,player2,pid
0.000796262,0.401367,1.59863,14297
prob,player1,player2,pid
0.000530842,0.46582,1.53418,14305
prob,player1,player2,pid
0.000353894,0.96582,1.03418,14309
prob,player1,player2,pid
0.000157286,1.99512,0.00488281,14311
prob,player1,player2,pid
0.000530842,0.956055,1.04395,14316
prob,player1,player2,pid
0.000530842,1.40137,0.598633,14315
prob,player1,player2,pid
0.000353894,1.95605,0.0439453,14319
prob,player1,player2,pid
0.000530842,1.41699,0.583008,14103
prob,player1,player2,pid
0.000530842,1.46191,0.538086,14092
prob,player1,player2,pid
0.000530842,1.30957,0.69043,14185
prob,player1,player2,pid
0.000796262,1.10645,0.893555,14199
prob,player1,player2,pid
0.000353894,1.85645,0.143555,14205
prob,player1,player2,pid
0.000353894,1.74316,0.256836,14216
prob,player1,player2,pid
0.000353894,1.73926,0.260742,14253
prob,player1,player2,pid
0.000796262,1.58105,0.418945,14072
prob,player1,player2,pid
0.000796262,1.33105,0.668945,14062
prob,player1,player2,pid
0.000796262,1.64355,0.356445,14083
prob,player1,player2,pid
0.000796262,1.52637,0.473633,14091
prob,player1,player2,pid
0.00023593,1.93457,0.0654297,14328
prob,player1,player2,pid
0.000530842,0.901367,1.09863,14310
prob,player1,player2,pid
0.000796262,1.93848,0.0615234,14096
prob,player1,player2,pid
0.000796262,0.34082,1.65918,14260
prob,player1,player2,pid
0.00179159,1.62598,0.374023,14106
prob,player1,player2,pid
0.000796262,1.4541,0.545898,14060
prob,player1,player2,pid
0.000530842,1.45605,0.543945,14321
prob,player1,player2,pid
0.000353894,1.43457,0.56543,14261
prob,player1,player2,pid
0.000353894,0.93457,1.06543,14257
prob,player1,player2,pid
0.000530842,1.58887,0.411133,14329
prob,player1,player2,pid
0.000530842,1.43066,0.569336,14169
prob,player1,player2,pid
0.000530842,0.432617,1.56738,14320
prob,player1,player2,pid
0.000530842,1.18457,0.81543,14258
prob,player1,player2,pid
0.00119439,0.276367,1.72363,14061
prob,player1,player2,pid
0.000530842,0.84082,1.15918,14330
prob,player1,player2,pid
0.000353894,1.43262,0.567383,14334
prob,player1,player2,pid
0.00119439,1.02637,0.973633,14066
prob,player1,player2,pid
0.000530842,0.729492,1.27051,14067
prob,player1,player2,pid
0.000796262,0.59082,1.40918,14265
prob,player1,player2,pid
0.00119439,0.168945,1.83105,14182
prob,player1,player2,pid
0.000796262,0.557617,1.44238,14068
prob,player1,player2,pid
0.000796262,0.418945,1.58105,14337
prob,player1,player2,pid
0.000530842,1.59082,0.40918,14338
prob,player1,player2,pid
0.000353894,1.37012,0.629883,14289
prob,player1,player2,pid
0.00119439,0.293945,1.70605,14188
prob,player1,player2,pid
0.000353894,1.62012,0.379883,14290
prob,player1,player2,pid
0.000353894,0.979492,1.02051,14069
prob,player1,player2,pid
0.00268739,0.50293,1.49707,13784
prob,player1,player2,pid
0.000530842,0.71582,1.28418,14308
prob,player1,player2,pid
0.000530842,1.22949,0.770508,14070
prob,player1,player2,pid
0.000796262,0.456055,1.54395,14040
prob,player1,player2,pid
0.00023593,1.87207,0.12793,14269
prob,player1,player2,pid
0.000796262,0.668945,1.33105,14339
prob,player1,player2,pid
0.000796262,1.05762,0.942383,14071
prob,player1,player2,pid
0.00023593,1.97949,0.0205078,14348
prob,player1,player2,pid
0.000353894,1.72949,0.270508,14340
prob,player1,player2,pid
0.000530842,1.82324,0.176758,14332
prob,player1,player2,pid
0.000530842,1.66895,0.331055,14350
prob,player1,player2,pid
0.000796262,1.09082,0.90918,14272
prob,player1,player2,pid
0.000530842,0.68457,1.31543,14256
prob,player1,player2,pid
0.000353894,1.37207,0.62793,14271
prob,player1,player2,pid
0.00119439,0.325195,1.6748,14229
prob,player1,player2,pid
0.000796262,0.448242,1.55176,14074
prob,player1,player2,pid
0.000796262,0.825195,1.1748,14351
prob,player1,player2,pid
0.000796262,0.823242,1.17676,14110
prob,player1,player2,pid
0.000353894,1.47949,0.520508,14075
prob,player1,player2,pid
0.000530842,1.8252,0.174805,14355
prob,player1,player2,pid
0.000530842,1.44824,0.551758,14354
prob,player1,player2,pid
0.00119439,1.0752,0.924805,14239
prob,player1,player2,pid
0.000530842,0.948242,1.05176,14352
prob,player1,player2,pid
0.000353894,1.94824,0.0517578,14356
prob,player1,player2,pid
0.000796262,1.81543,0.18457,14262
prob,player1,player2,pid
0.00119439,1.15918,0.84082,14228
prob,player1,player2,pid
0.00023593,1.49707,0.50293,14198
prob,player1,player2,pid
0.000796262,1.69629,0.303711,14273
prob,player1,player2,pid
0.00119439,1.5127,0.487305,14215
prob,player1,player2,pid
0.00119439,0.665039,1.33496,14217
prob,player1,player2,pid
0.000530842,1.72168,0.27832,14211
prob,player1,player2,pid
0.00023593,0.99707,1.00293,14193
prob,player1,player2,pid
0.000796262,0.946289,1.05371,14213
prob,player1,player2,pid
0.000796262,1.66113,0.338867,14212
prob,player1,player2,pid
0.00119439,1.17285,0.827148,13958
prob,player1,player2,pid
0.000796262,1.44629,0.553711,14218
prob,player1,player2,pid
0.000157286,1.99707,0.00292969,14359
prob,player1,player2,pid
0.000353894,0.745117,1.25488,14293
prob,player1,player2,pid
0.000796262,0.213867,1.78613,14077
prob,player1,player2,pid
0.000796262,1.16895,0.831055,14341
prob,player1,player2,pid
0.000796262,1.19824,0.801758,14078
prob,player1,player2,pid
0.00119439,0.415039,1.58496,14214
prob,player1,player2,pid
0.000530842,0.950195,1.0498,14363
prob,player1,player2,pid
0.000796262,0.450195,1.5498,14235
prob,player1,player2,pid
0.00119439,0.891602,1.1084,14219
prob,player1,player2,pid
0.00119439,1.3916,0.608398,14222
prob,player1,player2,pid
0.000796262,1.3252,0.674805,14353
prob,player1,player2,pid
0.000353894,1.80762,0.192383,14307
prob,player1,player2,pid
0.000796262,1.8291,0.170898,14314
prob,player1,player2,pid
0.000353894,1.46582,0.53418,14317
prob,player1,player2,pid
0.00023593,1.96582,0.0341797,14318
prob,player1,player2,pid
0.00119439,1.16504,0.834961,14220
prob,player1,player2,pid
0.000530842,1.73535,0.264648,14327
prob,player1,player2,pid
0.000353894,1.90137,0.0986328,14323
prob,player1,player2,pid
0.000353894,1.68457,0.31543,14322
prob,player1,player2,pid
0.000530842,1.30762,0.692383,14085
prob,player1,player2,pid
0.00119439,1.26074,0.739258,14088
prob,player1,player2,pid
0.000796262,1.08887,0.911133,14089
prob,player1,player2,pid
0.000796262,1.29395,0.706055,14347
prob,player1,player2,pid
0.000353894,0.963867,1.03613,14366
prob,player1,player2,pid
0.000530842,0.713867,1.28613,14361
prob,player1,player2,pid
0.000530842,0.961914,1.03809,14090
prob,player1,player2,pid
0.00179159,1.50293,0.49707,14349
prob,player1,player2,pid
0.00023593,1.93262,0.0673828,14377
prob,player1,player2,pid
0.000796262,1.58691,0.413086,14101
prob,player1,player2,pid
0.000353894,1.46387,0.536133,14374
prob,player1,player2,pid
0.000796262,1.66504,0.334961,14358
prob,player1,player2,pid
0.000353894,0.932617,1.06738,14325
prob,player1,player2,pid
0.00023593,1.74512,0.254883,14362
prob,player1,player2,pid
0.000530842,1.91504,0.0849609,14378
prob,player1,player2,pid
0.000353894,1.96191,0.0380859,14376
prob,player1,player2,pid
0.000530842,0.463867,1.53613,14357
prob,player1,player2,pid
0.00119439,0.27832,1.72168,14379
prob,player1,player2,pid
0.000530842,0.838867,1.16113,14371
prob,player1,player2,pid
0.00179159,0.0283203,1.97168,13828
prob,player1,player2,pid
0.000796262,0.915039,1.08496,14364
prob,player1,player2,pid
0.000796262,0.231445,1.76855,14183
prob,player1,player2,pid
0.00119439,1.02832,0.97168,14383
prob,player1,player2,pid
0.000530842,1.23145,0.768555,14387
prob,player1,player2,pid
0.000353894,1.73145,0.268555,14389
prob,player1,player2,pid
0.000530842,0.731445,1.26855,14385
prob,player1,player2,pid
0.000353894,1.83887,0.161133,14386
prob,player1,player2,pid
0.000796262,0.852539,1.14746,14186
prob,player1,player2,pid
0.000530842,1.79395,0.206055,14372
prob,player1,player2,pid
0.000796262,1.27832,0.72168,14384
prob,player1,player2,pid
0.000796262,0.793945,1.20605,14346
prob,player1,player2,pid
0.000530842,1.85254,0.147461,14391
prob,player1,player2,pid
0.000796262,0.588867,1.41113,14082
prob,player1,player2,pid
0.000353894,1.71582,0.28418,14326
prob,player1,player2,pid
0.000353894,0.74707,1.25293,14187
prob,player1,player2,pid
0.000530842,1.94629,0.0537109,14360
prob,player1,player2,pid
0.000353894,0.981445,1.01855,14392
prob,player1,player2,pid
0.000530842,1.83691,0.163086,14221
prob,player1,player2,pid
0.000796262,1.41504,0.584961,14367
prob,player1,player2,pid
0.000530842,0.481445,1.51855,14381
prob,player1,player2,pid
0.00119439,0.760742,1.23926,14084
prob,player1,player2,pid
0.000530842,1.4502,0.549805,14368
prob,player1,player2,pid
0.000796262,1.65918,0.34082,14230
prob,player1,player2,pid
0.000353894,1.9502,0.0498047,14369
prob,player1,player2,pid
0.000796262,1.8916,0.108398,14370
prob,player1,player2,pid
0.000796262,0.735352,1.26465,14122
prob,player1,player2,pid
0.000796262,0.90918,1.09082,14231
prob,player1,player2,pid
0.000530842,1.90918,0.0908203,14406
prob,player1,player2,pid
0.000796262,1.78613,0.213867,14240
prob,player1,player2,pid
0.00119439,0.0537109,1.94629,14393
prob,player1,player2,pid
0.00023593,1.74707,0.25293,14394
prob,player1,player2,pid
0.000796262,0.700195,1.2998,14241
prob,player1,player2,pid
0.000796262,0.116211,1.88379,14399
prob,player1,player2,pid
0.000796262,1.76074,0.239258,14400
prob,player1,player2,pid
0.000796262,1.5752,0.424805,14242
prob,player1,player2,pid
0.000353894,1.80957,0.19043,14184
prob,player1,player2,pid
0.000796262,1.05371,0.946289,14413
prob,player1,player2,pid
0.000796262,0.397461,1.60254,14412
prob,player1,player2,pid
0.000530842,1.80176,0.198242,14270
prob,player1,player2,pid
0.00119439,0.147461,1.85254,14403
prob,player1,player2,pid
0.000796262,1.14746,0.852539,14423
prob,player1,player2,pid
0.000796262,0.303711,1.69629,14405
prob,player1,player2,pid
0.00179159,0.0224609,1.97754,14390
prob,player1,player2,pid
0.000796262,1.7041,0.295898,14275
prob,player1,player2,pid
0.000530842,1.39746,0.602539,14424
prob,player1,player2,pid
0.000530842,1.30371,0.696289,14426
prob,player1,player2,pid
0.000530842,1.9541,0.0458984,14291
prob,player1,player2,pid
0.000796262,0.338867,1.66113,14079
prob,player1,player2,pid
0.00119439,0.522461,1.47754,14421
prob,player1,player2,pid
0.000796262,1.15137,0.848633,14303
prob,player1,player2,pid
0.00119439,0.264648,1.73535,14428
prob,player1,player2,pid
0.000796262,0.553711,1.44629,14410
prob,player1,player2,pid
0.000530842,0.682617,1.31738,14324
prob,player1,player2,pid
0.00179159,0.0146484,1.98535,14388
prob,player1,player2,pid
0.000530842,1.34082,0.65918,14331
prob,player1,player2,pid
0.000796262,0.155273,1.84473,14427
prob,player1,player2,pid
0.00119439,0.0302734,1.96973,14395
prob,player1,player2,pid
0.000353894,1.84082,0.15918,14335
prob,player1,player2,pid
0.00119439,0.514648,1.48535,14429
prob,player1,player2,pid
0.000530842,1.33887,0.661133,14432
prob,player1,player2,pid
0.000530842,0.803711,1.19629,14422
prob,player1,player2,pid
0.000796262,1.27637,0.723633,14336
prob,player1,player2,pid
0.000796262,1.52246,0.477539,14434
prob,player1,player2,pid
0.000530842,1.77637,0.223633,14343
prob,player1,player2,pid
0.000796262,1.03027,0.969727,14444
prob,player1,player2,pid
0.000530842,1.55371,0.446289,14441
prob,player1,player2,pid
0.000796262,0.280273,1.71973,14430
prob,player1,player2,pid
0.000796262,0.772461,1.22754,14447
prob,player1,player2,pid
0.000530842,0.918945,1.08105,14342
prob,player1,player2,pid
0.00119439,0.272461,1.72754,14407
prob,player1,player2,pid
0.000530842,1.55762,0.442383,14344
prob,player1,player2,pid
0.000796262,0.170898,1.8291,14443
prob,player1,player2,pid
0.000530842,0.780273,1.21973,14450
prob,player1,player2,pid
0.000530842,1.41895,0.581055,14345
prob,player1,player2,pid
0.000353894,1.80371,0.196289,14448
prob,player1,player2,pid
0.000353894,1.91895,0.0810547,14455
prob,player1,player2,pid
0.000530842,1.21387,0.786133,14365
prob,player1,player2,pid
0.000530842,1.28027,0.719727,14452
prob,player1,player2,pid
0.000353894,1.71387,0.286133,14373
prob,player1,player2,pid
0.000530842,0.420898,1.5791,14451
prob,player1,player2,pid
0.000796262,0.545898,1.4541,14456
prob,player1,player2,pid
0.00119439,0.0458984,1.9541,14402
prob,player1,player2,pid
0.000530842,1.1709,0.829102,14460
prob,player1,player2,pid
0.000530842,0.670898,1.3291,14459
prob,player1,player2,pid
0.000353894,1.6709,0.329102,14469
prob,player1,player2,pid
0.000796262,1.0459,0.954102,14463
prob,player1,player2,pid
0.000796262,1.51465,0.485352,14446
prob,player1,player2,pid
0.000530842,1.5459,0.454102,14468
prob,player1,player2,pid
0.000530842,0.366211,1.63379,14409
prob,player1,player2,pid
0.000796262,0.178711,1.82129,14401
prob,player1,player2,pid
0.00119439,0.139648,1.86035,14416
prob,player1,player2,pid
0.000796262,0.209961,1.79004,14458
prob,player1,player2,pid
0.000353894,0.491211,1.50879,14431
prob,player1,player2,pid
0.00119439,0.0849609,1.91504,14396
prob,player1,player2,pid
0.00023593,1.49121,0.508789,14482
prob,player1,player2,pid
0.000796262,0.389648,1.61035,14470
prob,player1,player2,pid
0.000530842,0.709961,1.29004,14477
prob,player1,player2,pid
0.000796262,1.13965,0.860352,14478
prob,player1,player2,pid
0.000353894,1.48145,0.518555,14397
prob,player1,player2,pid
0.000796262,0.639648,1.36035,14476
prob,player1,player2,pid
0.000353894,1.36621,0.633789,14473
prob,player1,player2,pid
0.00023593,1.98145,0.0185547,14398
prob,player1,player2,pid
0.00023593,0.991211,1.00879,14475
prob,player1,player2,pid
0.000530842,0.428711,1.57129,14457
prob,player1,player2,pid
0.000530842,1.20996,0.790039,14480
prob,player1,player2,pid
0.000530842,1.17871,0.821289,14472
prob,player1,player2,pid
0.000353894,0.959961,1.04004,14479
prob,player1,player2,pid
0.000530842,0.889648,1.11035,14481
prob,player1,player2,pid
0.000796262,0.584961,1.41504,14474
prob,player1,player2,pid
0.000353894,1.45996,0.540039,14483
prob,player1,player2,pid
0.00268739,0.00683594,1.99316,13633
prob,player1,player2,pid
0.000796262,1.08496,0.915039,14484
prob,player1,player2,pid
0.000353894,0.928711,1.07129,14489
prob,player1,player2,pid
0.00119439,0.52832,1.47168,14380
prob,player1,player2,pid
0.000530842,1.38965,0.610352,14485
prob,player1,player2,pid
0.000530842,1.63965,0.360352,14490
prob,player1,player2,pid
0.000796262,0.327148,1.67285,14497
prob,player1,player2,pid
0.000353894,1.70996,0.290039,14486
prob,player1,player2,pid
0.000796262,0.202148,1.79785,14491
prob,player1,player2,pid
0.00119439,0.0771484,1.92285,14411
prob,player1,player2,pid
0.00179159,0.0693359,1.93066,14488
prob,player1,player2,pid
0.000530842,1.32715,0.672852,14511
prob,player1,player2,pid
0.000353894,1.42871,0.571289,14494
prob,player1,player2,pid
0.00119439,0.194336,1.80566,14499
prob,player1,player2,pid
0.00023593,1.95996,0.0400391,14495
prob,player1,player2,pid
0.000796262,1.07715,0.922852,14512
prob,player1,player2,pid
0.00023593,1.92871,0.0712891,14505
prob,player1,player2,pid
0.00179159,0.256836,1.74316,14496
prob,player1,player2,pid
0.000796262,1.19434,0.805664,14517
prob,player1,player2,pid
0.000530842,0.616211,1.38379,14414
prob,player1,player2,pid
0.00119439,0.569336,1.43066,14513
prob,player1,player2,pid
0.00119439,0.756836,1.24316,14520
prob,player1,player2,pid
0.000796262,0.0927734,1.90723,14417
prob,player1,player2,pid
0.000353894,1.61621,0.383789,14522
prob,player1,player2,pid
0.000530842,1.64746,0.352539,14534
prob,player1,player2,pid
0.000796262,0.694336,1.30566,14514
prob,player1,player2,pid
0.000530842,0.233398,1.7666,14537
prob,player1,player2,pid
0.000530842,0.217773,1.78223,14518
prob,player1,player2,pid
0.000530842,0.827148,1.17285,14503
prob,player1,player2,pid
0.000530842,1.7002,0.299805,14420
prob,player1,player2,pid
0.000530842,0.459961,1.54004,14471
prob,player1,player2,pid
0.00119439,1.02246,0.977539,14425
prob,player1,player2,pid
0.000353894,0.483398,1.5166,14540
prob,player1,player2,pid
0.00119439,1.06934,0.930664,14516
prob,player1,player2,pid
0.000353894,1.21777,0.782227,14548
prob,player1,player2,pid
0.000353894,1.59277,0.407227,14538
prob,player1,player2,pid
0.000530842,0.592773,1.40723,14524
prob,player1,player2,pid
0.000530842,0.342773,1.65723,14519
prob,player1,player2,pid
0.000353894,1.70215,0.297852,14539
prob,player1,player2,pid
0.000796262,0.764648,1.23535,14436
prob,player1,player2,pid
0.00119439,0.631836,1.36816,14528
prob,player1,player2,pid
0.000530842,1.76465,0.235352,14555
prob,player1,player2,pid
0.000530842,0.358398,1.6416,14541
prob,player1,player2,pid
0.000796262,1.75684,0.243164,14529
prob,player1,player2,pid
0.000353894,0.467773,1.53223,14536
prob,player1,player2,pid
0.00023593,1.46777,0.532227,14559
prob,player1,player2,pid
0.000796262,1.63184,0.368164,14556
prob,player1,player2,pid
0.000353894,1.3584,0.641602,14558
prob,player1,player2,pid
0.000796262,0.530273,1.46973,14437
prob,player1,player2,pid
0.000530842,0.452148,1.54785,14498
prob,player1,player2,pid
0.000353894,1.45215,0.547852,14562
prob,player1,player2,pid
0.000796262,0.881836,1.11816,14530
prob,player1,player2,pid
0.000796262,1.26465,0.735352,14438
prob,player1,player2,pid
0.000530842,1.53027,0.469727,14561
prob,player1,player2,pid
0.000530842,0.608398,1.3916,14543
prob,player1,player2,pid
0.000530842,0.405273,1.59473,14433
prob,player1,player2,pid
0.000353894,0.733398,1.2666,14542
prob,player1,player2,pid
0.000530842,1.88184,0.118164,14563
prob,player1,player2,pid
0.00023593,1.7334,0.266602,14566
prob,player1,player2,pid
0.000530842,1.69434,0.305664,14544
prob,player1,player2,pid
0.000353894,1.40527,0.594727,14564
prob,player1,player2,pid
0.00119439,1.01465,0.985352,14440
prob,player1,player2,pid
0.000353894,1.6084,0.391602,14565
prob,player1,player2,pid
0.000530842,0.655273,1.34473,14439
prob,player1,player2,pid
0.00119439,1.13184,0.868164,14533
prob,player1,player2,pid
0.000353894,1.68262,0.317383,14442
prob,player1,player2,pid
0.00023593,0.967773,1.03223,14545
prob,player1,player2,pid
0.00179159,0.594727,1.40527,13875
prob,player1,player2,pid
0.000157286,1.99121,0.00878906,14493
prob,player1,player2,pid
0.000353894,1.88965,0.110352,14500
prob,player1,player2,pid
0.000353894,0.866211,1.13379,14466
prob,player1,player2,pid
0.00023593,1.86621,0.133789,14569
prob,player1,player2,pid
0.000530842,1.15527,0.844727,14445
prob,player1,player2,pid
0.000530842,1.58496,0.415039,14502
prob,player1,player2,pid
0.000353894,0.920898,1.0791,14462
prob,player1,player2,pid
0.000796262,1.27246,0.727539,14454
prob,player1,player2,pid
0.000353894,1.82715,0.172852,14552
prob,player1,player2,pid
0.000796262,0.295898,1.7041,14449
prob,player1,player2,pid
0.000530842,0.795898,1.2041,14570
prob,player1,player2,pid
0.00119439,1.25684,0.743164,14521
